-0.12409291	-0.608421777	1
-0.141546202	-0.611039771	1
-0.140499005	-0.608770843	1
-0.443662696	-0.859923722	2
-0.399680399	-0.753982237	3
-0.101054564	-0.614355897	2
-0.459021593	-0.852418807	1
-0.190415421	-0.646993554	1
-0.380307244	-0.840725101	1
-0.358665161	-0.847531885	1
-0.410326907	-0.81803582	1
-0.399680399	-0.821351946	4
-0.411897703	-0.818733952	1
-0.413293967	-0.813672497	1
-0.409454243	-0.812101701	2
-0.402996524	-0.82396994	1
-0.404567321	-0.818210353	1
-0.412944901	-0.81087997	1
-0.410675973	-0.816639557	3
-0.396538806	-0.831474856	1
-0.41887902	-0.809832773	1
-0.369486203	-0.834441915	3
-0.391128285	-0.830078592	1
-0.412944901	-0.812101701	2
-0.418180889	-0.808611042	1
-0.4134685	-0.8126253	1
-0.412246769	-0.812450767	1
-0.384146968	-0.835838179	1
-0.36337755	-0.861669052	1
-0.404392788	-0.800757061	2
-0.410850506	-0.81384703	30
-0.410152374	-0.82815873	1
-0.411897703	-0.815941425	1
-0.401774794	-0.794997474	1
-0.226369204	-0.672126295	1
-0.12409291	-0.608421777	1
-0.140499005	-0.608770843	1
-0.190415421	-0.646993554	1
-0.410850506	-0.81384703	11
-0.168598806	-0.623606142	2
-0.054105207	-1.047546617	5
-0.212057504	-0.78522363	1
-0.213977366	-0.679980277	1
-0.226369204	-0.672126295	5
-0.259355927	-0.712617934	1
-0.064751715	-0.672649894	2
-0.275412956	-0.83653631	77
-0.363726616	-0.717504855	1
-0.354825437	-0.703193156	1
-0.354476371	-0.703891287	2
-0.284837734	-0.854338669	2
-0.309621409	-0.848579082	1
-0.271049633	-0.826064335	1
-0.290946386	-0.859574657	16
-0.321489648	-0.858876525	1
-0.283616003	-0.836885376	1
-0.310494074	-0.888721655	1
-0.280299878	-0.837234442	1
-0.04415683	-0.773180859	3
-0.345749725	-0.767072206	6
-0.344353461	-0.789761487	1
-0.34784412	-0.768817536	1
-0.328994564	-0.731991088	1
-0.379783645	-0.756600231	1
-0.300545697	-0.81803582	1
-0.380132711	-0.8126253	2
-0.339641072	-0.772133661	1
-0.330041762	-0.84247043	2
-0.285361333	-0.818559419	1
-0.356745299	-0.953647903	4
-0.38781216	-0.95644043	1
-0.27209683	-0.978955177	2
-0.287455728	-0.95347337	1
-0.206996049	-0.968657735	3
-0.025307274	-0.846484687	3
-0.126187305	-0.626224136	1
-0.12409291	-0.608421777	1
-0.144513262	-0.611388837	1
-0.141546202	-0.611039771	1
-0.140499005	-0.608770843	3
-0.088662726	-0.74700092	2
-0.411025039	-0.898146433	1
-0.443662696	-0.859923722	7
-0.445757091	-0.952600706	1
-0.408756111	-0.906349481	1
-0.37646752	-0.73146749	1
-0.3848451	-0.742113998	1
-0.396887872	-0.747873584	1
-0.370009801	-0.735132681	1
-0.399331333	-0.752236908	2
-0.397062405	-0.75834556	1
-0.399680399	-0.753982237	22
-0.398284135	-0.751364243	2
-0.397935069	-0.756949297	2
-0.393048148	-0.7696902	1
-0.101054564	-0.614355897	3
-0.152890842	-1.115265392	1
0.049218285	-1.058891257	1
-0.524122374	-0.894132176	1
-0.471064365	-0.848753615	1
-0.481536341	-0.847182819	3
-0.469493569	-0.849277214	1
-0.459021593	-0.852418807	1
-0.481885406	-0.848579082	1
-0.496720705	-0.855211333	1
-0.190415421	-0.646993554	1
-0.380307244	-0.840725101	1
-0.410326907	-0.81803582	1
-0.389382956	-0.856258531	2
-0.399680399	-0.821351946	3
-0.411897703	-0.818733952	1
-0.413293967	-0.813672497	2
-0.412595835	-0.817686755	1
-0.358316095	-0.827286065	1
-0.398109602	-0.788714289	1
-0.409454243	-0.812101701	5
-0.379609112	-0.852069741	1
-0.406661716	-0.802153324	1
-0.404567321	-0.818210353	3
-0.387637627	-0.871617428	1
-0.412944901	-0.81087997	1
-0.390430154	-0.819257551	1
-0.410675973	-0.816639557	3
-0.41887902	-0.809832773	1
-0.386066831	-0.89675017	1
-0.369486203	-0.834441915	5
-0.391128285	-0.830078592	1
-0.412944901	-0.812101701	3
-0.418180889	-0.808611042	1
-0.384146968	-0.835838179	1
-0.404392788	-0.800757061	4
-0.410850506	-0.81384703	43
-0.418180889	-0.80965824	2
-0.410152374	-0.82815873	5
-0.410850506	-0.808261977	1
-0.411897703	-0.815941425	2
-0.401774794	-0.794997474	1
-0.400902129	-0.820130216	1
-0.125489173	-0.841248699	1
-0.18675023	-0.853466004	3
-0.226369204	-0.672126295	2
-0.339641072	-0.772133661	1
-0.330041762	-0.84247043	1
-0.443662696	-0.859923722	2
-0.406836249	-0.892910445	1
-0.408756111	-0.906349481	1
-0.370009801	-0.880169542	1
-0.380307244	-0.840725101	1
-0.410326907	-0.81803582	1
-0.389382956	-0.856258531	1
-0.399680399	-0.821351946	5
-0.411897703	-0.818733952	1
-0.413293967	-0.813672497	1
-0.358316095	-0.827286065	1
-0.402996524	-0.82396994	2
-0.405963584	-0.825366203	1
-0.404043722	-0.821177413	1
-0.404567321	-0.818210353	1
-0.393746279	-0.827286065	1
-0.410675973	-0.816639557	1
-0.396538806	-0.831474856	1
-0.369486203	-0.834441915	2
-0.391128285	-0.830078592	1
-0.397062405	-0.827460598	1
-0.4134685	-0.8126253	1
-0.384146968	-0.835838179	1
-0.36337755	-0.861669052	1
-0.404392788	-0.800757061	1
-0.410850506	-0.81384703	9
-0.410152374	-0.82815873	1
-0.401774794	-0.794997474	1
-0.168598806	-0.623606142	1
-0.054105207	-1.047546617	7
-0.226369204	-0.672126295	5
-0.064751715	-0.672649894	7
-0.275412956	-0.83653631	3
-0.354825437	-0.703193156	1
-0.29356438	-0.859400124	1
-0.290946386	-0.859574657	4
-0.345749725	-0.767072206	12
-0.348367719	-0.771260996	1
-0.34784412	-0.768817536	1
-0.379783645	-0.756600231	2
-0.344527994	-0.83653631	1
-0.330041762	-0.84247043	1
-0.356745299	-0.953647903	1
-0.025307274	-0.846484687	5
-0.12409291	-0.608421777	1
-0.144513262	-0.627794932	1
-0.141546202	-0.611039771	1
-0.13962634	-0.608247244	1
-0.140499005	-0.608770843	7
-0.443662696	-0.859923722	10
-0.406836249	-0.892910445	2
-0.444011762	-0.858527459	1
-0.445582558	-0.858701992	1
-0.392175483	-0.764803278	1
-0.393397213	-0.770911931	1
-0.3848451	-0.742113998	1
-0.370009801	-0.735132681	1
-0.397935069	-0.757647428	1
-0.399331333	-0.752236908	3
-0.397062405	-0.75834556	1
-0.399680399	-0.753982237	10
-0.398284135	-0.751364243	3
-0.397935069	-0.756949297	1
-0.393048148	-0.7696902	1
-0.101054564	-0.614355897	4
-0.522027979	-0.893259511	1
-0.50893801	-0.893084978	1
-0.517839189	-0.892386847	1
-0.554491103	-0.91350533	1
-0.524122374	-0.894132176	4
-0.519409985	-0.892561379	1
-0.481536341	-0.847182819	1
-0.459021593	-0.852418807	1
-0.190415421	-0.646993554	1
-0.396713339	-0.826064335	1
-0.370009801	-0.880169542	1
-0.380307244	-0.840725101	1
-0.410326907	-0.81803582	1
-0.389382956	-0.856258531	3
-0.400553063	-0.812276234	1
-0.399680399	-0.821351946	6
-0.41050144	-0.817337689	1
-0.411897703	-0.818733952	1
-0.413293967	-0.813672497	2
-0.412595835	-0.817686755	1
-0.410850506	-0.809134641	1
-0.358316095	-0.827286065	1
-0.418704488	-0.807214779	2
-0.409454243	-0.812101701	4
-0.402996524	-0.82396994	1
-0.411723171	-0.838630706	1
-0.401425728	-0.817337689	1
-0.405963584	-0.825366203	1
-0.406661716	-0.802153324	1
-0.404567321	-0.818210353	2
-0.393746279	-0.827286065	1
-0.387637627	-0.871617428	1
-0.412944901	-0.81087997	2
-0.390430154	-0.819257551	1
-0.41050144	-0.805993049	1
-0.410675973	-0.816639557	2
-0.396538806	-0.831474856	2
-0.41887902	-0.809832773	1
-0.386066831	-0.89675017	1
-0.369486203	-0.834441915	3
-0.391128285	-0.830078592	3
-0.412944901	-0.812101701	5
-0.4134685	-0.8126253	7
-0.412246769	-0.812450767	2
-0.384146968	-0.835838179	1
-0.36337755	-0.861669052	2
-0.404392788	-0.800757061	2
-0.410850506	-0.81384703	76
-0.418180889	-0.80965824	1
-0.410152374	-0.82815873	3
-0.410850506	-0.808261977	1
-0.411897703	-0.815941425	1
-0.401774794	-0.794997474	1
-0.275412956	-0.83653631	5
-0.345749725	-0.767072206	1
-0.399680399	-0.753982237	21
-0.369486203	-0.834441915	1
-0.410850506	-0.81384703	2
-0.399680399	-0.753982237	15
-0.168598806	-0.623606142	1
-0.226369204	-0.672126295	1
-0.064751715	-0.672649894	1
-0.354476371	-0.703891287	1
-0.290946386	-0.859574657	1
-0.345749725	-0.767072206	1
-0.025307274	-0.846484687	1
-0.443662696	-0.859923722	2
-0.399680399	-0.821351946	1
-0.410850506	-0.81384703	9
-0.410152374	-0.82815873	1
-0.443662696	-0.859923722	3
-0.445582558	-0.858701992	1
-0.054105207	-1.047546617	1
-0.226369204	-0.672126295	1
-0.064751715	-0.672649894	1
-0.275412956	-0.83653631	7
-0.354476371	-0.703891287	1
-0.284837734	-0.854338669	1
-0.290946386	-0.859574657	1
-0.269653369	-0.830951257	1
-0.280299878	-0.837234442	1
-0.04415683	-0.773180859	1
-0.34784412	-0.768817536	1
-0.379783645	-0.756600231	1
-0.344527994	-0.83653631	1
-0.330041762	-0.84247043	1
-0.27209683	-0.978955177	1
-0.443662696	-0.859923722	1
-0.445757091	-0.952600706	1
-0.399680399	-0.753982237	7
-0.101054564	-0.614355897	2
-0.152890842	-1.115265392	1
-0.481536341	-0.847182819	1
-0.459021593	-0.852418807	1
-0.190415421	-0.646993554	1
-0.380307244	-0.840725101	1
-0.389382956	-0.856258531	1
-0.371406065	-0.878598745	1
-0.399331333	-0.84543749	1
-0.399680399	-0.821351946	5
-0.411897703	-0.818733952	1
-0.398109602	-0.788714289	1
-0.402996524	-0.82396994	1
-0.404567321	-0.818210353	1
-0.393746279	-0.827286065	1
-0.412944901	-0.81087997	1
-0.390430154	-0.819257551	1
-0.410675973	-0.816639557	3
-0.396538806	-0.831474856	1
-0.369486203	-0.834441915	1
-0.399505866	-0.790634151	1
-0.4134685	-0.8126253	4
-0.36337755	-0.861669052	1
-0.410850506	-0.81384703	23
-0.410152374	-0.82815873	1
-0.410850506	-0.808261977	1
-0.411897703	-0.815941425	1
-0.401774794	-0.794997474	1
-0.399680399	-0.753982237	30
-0.226369204	-0.672126295	1
-0.096342175	-0.828507796	2
-0.04415683	-0.773180859	1
-0.093549648	-0.857131196	1
-0.105766953	-0.870919297	1
-0.088662726	-0.74700092	1
-0.399680399	-0.753982237	1
-0.152890842	-1.115265392	1
-0.399680399	-0.821351946	5
-0.398807734	-0.824144473	1
-0.402996524	-0.82396994	1
-0.397236938	-0.822922742	1
-0.410850506	-0.81384703	1
-0.400902129	-0.820130216	1
-0.18675023	-0.853466004	1
-0.054105207	-1.047546617	1
-0.275412956	-0.83653631	2
-0.04415683	-0.773180859	1
-0.27209683	-0.978955177	2
-0.443662696	-0.859923722	2
-0.524122374	-0.894132176	1
-0.481885406	-0.848579082	1
-0.399680399	-0.821351946	2
-0.410850506	-0.81384703	5
-0.410152374	-0.82815873	1
-0.226369204	-0.672126295	1
-0.064751715	-0.672649894	1
-0.275412956	-0.83653631	4
-0.290946386	-0.859574657	1
-0.04415683	-0.773180859	1
-0.345749725	-0.767072206	1
-0.344527994	-0.83653631	1
-0.330041762	-0.84247043	1
-0.27209683	-0.978955177	1
-0.025307274	-0.846484687	1
-0.12409291	-0.608421777	1
-0.399680399	-0.753982237	3
-0.459021593	-0.852418807	1
-0.410326907	-0.81803582	1
-0.389382956	-0.856258531	1
-0.399680399	-0.821351946	2
-0.368788071	-0.854687735	1
-0.404567321	-0.818210353	1
-0.393746279	-0.827286065	1
-0.369486203	-0.834441915	1
-0.410850506	-0.81384703	6
-0.410152374	-0.82815873	1
-0.410850506	-0.81384703	2
-0.226369204	-0.672126295	1
-0.275412956	-0.83653631	3
-0.345749725	-0.767072206	1
-0.379783645	-0.756600231	1
-0.330041762	-0.84247043	1
-0.140499005	-0.608770843	1
-0.399680399	-0.753982237	3
-0.481536341	-0.847182819	1
-0.190415421	-0.646993554	1
-0.410326907	-0.81803582	1
-0.4134685	-0.8126253	1
-0.404392788	-0.800757061	1
-0.410850506	-0.81384703	6
-0.345749725	-0.767072206	1
-0.399680399	-0.753982237	2
-0.399680399	-0.821351946	3
-0.396538806	-0.831474856	1
-0.412246769	-0.812450767	1
-0.410850506	-0.81384703	19
-0.443662696	-0.859923722	8
-0.445582558	-0.858701992	1
-0.524122374	-0.894132176	1
-0.481536341	-0.847182819	1
-0.412944901	-0.812101701	1
-0.410850506	-0.81384703	5
-0.168598806	-0.623606142	1
-0.054105207	-1.047546617	3
0.000523599	-0.891165116	1
-0.226369204	-0.672126295	5
-0.275412956	-0.83653631	18
-0.363726616	-0.717504855	1
-0.354825437	-0.703193156	1
-0.354476371	-0.703891287	2
-0.284837734	-0.854338669	2
-0.309621409	-0.848579082	1
-0.290946386	-0.859574657	6
-0.280299878	-0.837234442	1
-0.04415683	-0.773180859	3
-0.345749725	-0.767072206	7
-0.342608132	-0.767595805	1
-0.34784412	-0.768817536	1
-0.339641072	-0.742288531	1
-0.379783645	-0.756600231	1
-0.356745299	-0.953647903	2
-0.27209683	-0.978955177	2
-0.025307274	-0.846484687	4
-0.126187305	-0.626224136	1
-0.12409291	-0.608421777	1
-0.163886417	-0.706858347	1
-0.140499005	-0.608770843	2
-0.443662696	-0.859923722	3
-0.408756111	-0.906349481	1
-0.368788071	-0.727453232	1
-0.37646752	-0.73146749	2
-0.3848451	-0.742113998	2
-0.370009801	-0.735132681	3
-0.399331333	-0.752236908	3
-0.388859357	-0.742288531	1
-0.397062405	-0.75834556	1
-0.392699082	-0.753458638	1
-0.399680399	-0.753982237	39
-0.398284135	-0.751364243	2
-0.397935069	-0.756949297	1
-0.391128285	-0.749793447	1
-0.393048148	-0.7696902	1
-0.101054564	-0.614355897	2
-0.152890842	-1.115265392	1
-0.524122374	-0.894132176	2
-0.481536341	-0.847182819	2
-0.459021593	-0.852418807	1
-0.410326907	-0.81803582	3
-0.389382956	-0.856258531	1
-0.399680399	-0.821351946	5
-0.398109602	-0.788714289	1
-0.409454243	-0.812101701	2
-0.402996524	-0.82396994	1
-0.404043722	-0.821177413	1
-0.404567321	-0.818210353	1
-0.393746279	-0.827286065	1
-0.387637627	-0.871617428	1
-0.412944901	-0.81087997	1
-0.390430154	-0.819257551	1
-0.410675973	-0.816639557	3
-0.396538806	-0.831474856	1
-0.41887902	-0.809832773	1
-0.386066831	-0.89675017	1
-0.369486203	-0.834441915	2
-0.391128285	-0.830078592	1
-0.399505866	-0.790634151	1
-0.412944901	-0.812101701	2
-0.418180889	-0.808611042	1
-0.4134685	-0.8126253	1
-0.412246769	-0.812450767	1
-0.404392788	-0.800757061	3
-0.410850506	-0.81384703	53
-0.418180889	-0.80965824	1
-0.410152374	-0.82815873	1
-0.411897703	-0.815941425	1
-0.401774794	-0.794997474	1
-0.400902129	-0.820130216	1
-0.18675023	-0.853466004	1
-0.330041762	-0.84247043	2
-0.410326907	-0.81803582	1
-0.399680399	-0.821351946	5
-0.409454243	-0.812101701	1
-0.402996524	-0.82396994	1
-0.404567321	-0.818210353	2
-0.410850506	-0.81384703	19
-0.400902129	-0.820130216	1
-0.054105207	-1.047546617	3
-0.226369204	-0.672126295	2
-0.275412956	-0.83653631	5
-0.354825437	-0.703193156	1
-0.354476371	-0.703891287	1
-0.290946386	-0.859574657	2
-0.280299878	-0.837234442	1
-0.04415683	-0.773180859	1
-0.345749725	-0.767072206	4
-0.34784412	-0.768817536	1
-0.379783645	-0.756600231	1
-0.291993584	-0.76550141	1
-0.339641072	-0.772133661	1
-0.344527994	-0.83653631	1
-0.330041762	-0.84247043	1
-0.356745299	-0.953647903	1
-0.38781216	-0.95644043	1
-0.27209683	-0.978955177	1
-0.140499005	-0.608770843	1
-0.443662696	-0.859923722	2
-0.445757091	-0.952600706	1
-0.406836249	-0.892910445	1
-0.408756111	-0.906349481	1
-0.37646752	-0.73146749	1
-0.3848451	-0.742113998	1
-0.399331333	-0.752236908	1
-0.399680399	-0.753982237	10
-0.398284135	-0.751364243	1
-0.397935069	-0.756949297	1
-0.152890842	-1.115265392	1
-0.522027979	-0.893259511	1
-0.50893801	-0.893084978	1
-0.517839189	-0.892386847	1
-0.524122374	-0.894132176	2
-0.481536341	-0.847182819	1
-0.459021593	-0.852418807	2
-0.410326907	-0.81803582	1
-0.389382956	-0.856258531	1
-0.399680399	-0.821351946	2
-0.411897703	-0.818733952	1
-0.413293967	-0.813672497	1
-0.409454243	-0.812101701	2
-0.418529955	-0.852942405	1
-0.404567321	-0.818210353	1
-0.387637627	-0.871617428	1
-0.410675973	-0.816639557	2
-0.369486203	-0.834441915	1
-0.397062405	-0.827460598	1
-0.412944901	-0.812101701	2
-0.418180889	-0.808611042	1
-0.4134685	-0.8126253	1
-0.36337755	-0.861669052	1
-0.404392788	-0.800757061	2
-0.410850506	-0.81384703	31
-0.410152374	-0.82815873	1
-0.411897703	-0.815941425	1
-0.354476371	-0.703891287	2
-0.054105207	-1.047546617	1
-0.443662696	-0.859923722	1
-0.406836249	-0.892910445	1
-0.471064365	-0.848753615	1
-0.410850506	-0.81384703	24
-0.168598806	-0.623606142	2
-0.064751715	-0.672649894	1
-0.27209683	-0.978955177	1
-0.399680399	-0.753982237	2
-0.399680399	-0.821351946	1
-0.412944901	-0.812101701	1
-0.410850506	-0.81384703	9
-0.412246769	-0.812450767	1
-0.412246769	-0.792554013	1
-0.04415683	-0.773180859	1
-0.152890842	-1.115265392	1
-0.168598806	-0.623606142	1
-0.174009326	-1.183507766	1
-0.226369204	-0.672126295	5
-0.257959663	-0.68556533	1
-0.259355927	-0.712617934	1
-0.221482282	-0.668810169	1
-0.064751715	-0.672649894	5
-0.125838239	-0.686088929	1
-0.275412956	-0.83653631	2
0.000523599	-0.891165116	1
-0.025307274	-0.846484687	1
-0.126187305	-0.626224136	1
-0.12409291	-0.608421777	3
-0.140499005	-0.608770843	8
-0.141546202	-0.615926693	1
-0.141546202	-0.611039771	1
-0.144513262	-0.627794932	3
-0.163886417	-0.706858347	1
-0.144513262	-0.611388837	1
-0.152890842	-1.115265392	1
-0.190415421	-0.646993554	2
-0.04415683	-0.773180859	2
-0.345749725	-0.767072206	1
-0.088662726	-0.74700092	1
-0.168598806	-0.623606142	2
-0.054105207	-1.047546617	2
-0.226369204	-0.672126295	1
-0.275412956	-0.83653631	2
-0.290946386	-0.859574657	1
-0.12409291	-0.608421777	2
-0.163886417	-0.706858347	1
-0.140499005	-0.608770843	6
-0.144513262	-0.611388837	1
-0.141546202	-0.611039771	1
-0.370009801	-0.735132681	1
-0.399680399	-0.753982237	12
-0.397935069	-0.756949297	1
-0.39200095	-0.77562432	1
-0.398284135	-0.751364243	3
-0.101054564	-0.614355897	1
-0.190415421	-0.646993554	1
-0.369486203	-0.834441915	2
-0.404392788	-0.800757061	2
-0.410850506	-0.81384703	1
-0.401774794	-0.794997474	1
-0.41050144	-0.805993049	1
-0.4134685	-0.8126253	1
-0.404567321	-0.818210353	1
-0.412246769	-0.812450767	1
-0.380307244	-0.840725101	1
-0.354825437	-0.703193156	1
-0.125838239	-0.686088929	1
-0.064751715	-0.672649894	1
-0.025307274	-0.846484687	1
-0.088662726	-0.74700092	1
-0.168598806	-0.623606142	2
-0.170169602	-0.639837704	1
-0.226369204	-0.672126295	4
-0.257959663	-0.68556533	1
-0.213977366	-0.679980277	1
-0.064751715	-0.672649894	6
-0.275412956	-0.83653631	10
-0.284837734	-0.854338669	1
-0.29356438	-0.859400124	1
-0.290946386	-0.859574657	2
-0.280299878	-0.837234442	1
-0.330041762	-0.84247043	2
-0.345749725	-0.767072206	1
-0.348367719	-0.771260996	1
-0.380132711	-0.8126253	1
-0.356745299	-0.953647903	1
-0.025307274	-0.846484687	3
-0.126187305	-0.626224136	1
-0.12409291	-0.608421777	2
-0.141546202	-0.611039771	1
-0.140499005	-0.608770843	3
-0.163886417	-0.706858347	1
-0.443662696	-0.859923722	2
-0.406836249	-0.892910445	3
-0.408756111	-0.906349481	1
-0.370009801	-0.735132681	1
-0.399680399	-0.753982237	3
-0.101054564	-0.614355897	2
-0.459021593	-0.852418807	1
-0.481885406	-0.848579082	2
-0.481536341	-0.847182819	1
-0.189368224	-0.647866218	1
-0.190415421	-0.646993554	1
-0.380307244	-0.840725101	1
-0.358665161	-0.847531885	1
-0.410326907	-0.81803582	2
-0.399680399	-0.821351946	5
-0.411897703	-0.818733952	1
-0.413293967	-0.813672497	1
-0.409454243	-0.812101701	3
-0.402996524	-0.82396994	1
-0.404567321	-0.818210353	2
-0.412944901	-0.81087997	1
-0.410675973	-0.816639557	3
-0.396538806	-0.831474856	1
-0.41887902	-0.809832773	1
-0.369486203	-0.834441915	4
-0.391128285	-0.830078592	1
-0.412944901	-0.812101701	2
-0.418180889	-0.808611042	2
-0.4134685	-0.8126253	3
-0.412246769	-0.812450767	2
-0.384146968	-0.835838179	1
-0.36337755	-0.861669052	2
-0.404392788	-0.800757061	3
-0.410850506	-0.81384703	34
-0.410152374	-0.82815873	1
-0.411897703	-0.815941425	1
-0.401774794	-0.794997474	2
-0.370009801	-0.880169542	2
-0.397062405	-0.827460598	1
-0.413817566	-0.817512222	1
-0.410850506	-0.827809664	1
-0.393746279	-0.827286065	1
-0.389382956	-0.856258531	1
-0.41050144	-0.805993049	1
-0.390430154	-0.819257551	1
-0.418180889	-0.80965824	1
-0.398807734	-0.824144473	1
-0.412246769	-0.792554013	1
-0.054105207	-1.047546617	1
-0.354825437	-0.703193156	2
-0.353603706	-0.705462084	1
-0.354476371	-0.703891287	1
-0.354476371	-0.703891287	1
-0.04415683	-0.773180859	1
-0.27209683	-0.978955177	3
-0.088662726	-0.74700092	1
-0.50893801	-0.893084978	2
-0.519409985	-0.892561379	1
-0.524122374	-0.894132176	2
-0.517839189	-0.892386847	1
-0.152890842	-1.115265392	1
-0.174009326	-1.183507766	1
-0.18675023	-0.853466004	1
-0.226369204	-0.672126295	3
-0.12409291	-0.608421777	1
-0.140499005	-0.608770843	5
-0.144513262	-0.627794932	1
-0.141546202	-0.615926693	1
-0.064751715	-0.672649894	2
-0.088662726	-0.74700092	1
-0.190415421	-0.646993554	1
-0.410850506	-0.81384703	11
-0.275412956	-0.83653631	1
-0.399680399	-0.753982237	1
-0.064751715	-0.672649894	1
-0.088662726	-0.74700092	1
-0.101054564	-0.614355897	1
-0.174009326	-1.183507766	4
0.000523599	-0.891165116	2
-0.054105207	-1.047546617	5
-0.212057504	-0.78522363	1
-0.213977366	-0.679980277	1
-0.226369204	-0.672126295	9
-0.259355927	-0.712617934	1
-0.257959663	-0.68556533	4
-0.287106662	-0.681725606	2
-0.125838239	-0.686088929	2
-0.064751715	-0.672649894	5
-0.275412956	-0.83653631	85
-0.354825437	-0.703193156	1
-0.354476371	-0.703891287	1
-0.351160246	-0.703367689	3
-0.27506389	-0.842644963	2
-0.280648944	-0.846484687	1
-0.29356438	-0.859400124	1
-0.317126325	-0.836710843	1
-0.31206487	-0.902509756	1
-0.280125345	-0.83828164	1
-0.269653369	-0.830951257	1
-0.290422788	-0.863588914	1
-0.284837734	-0.854338669	4
-0.309621409	-0.848579082	1
-0.271049633	-0.826064335	1
-0.290946386	-0.859574657	16
-0.321489648	-0.858876525	1
-0.283616003	-0.836885376	1
-0.310494074	-0.888721655	1
-0.280299878	-0.837234442	2
-0.04415683	-0.773180859	6
-0.096342175	-0.828507796	3
-0.325329373	-0.840899634	1
-0.291993584	-0.76550141	1
-0.344527994	-0.83653631	1
-0.345749725	-0.767072206	3
-0.34784412	-0.768817536	1
-0.328994564	-0.731991088	1
-0.379783645	-0.756600231	1
-0.300545697	-0.81803582	1
-0.330041762	-0.84247043	2
-0.285361333	-0.818559419	1
-0.356745299	-0.953647903	4
-0.38781216	-0.95644043	1
-0.27209683	-0.978955177	4
-0.206996049	-0.968657735	2
-0.025307274	-0.846484687	5
-0.093549648	-0.857131196	1
-0.105766953	-0.870919297	1
-0.042586034	-0.954695101	1
-0.126187305	-0.626224136	2
-0.12409291	-0.608421777	1
-0.144513262	-0.611388837	1
-0.141546202	-0.611039771	1
-0.140499005	-0.608770843	3
-0.144513262	-0.627794932	1
-0.163886417	-0.706858347	1
-0.088662726	-0.74700092	3
-0.411025039	-0.898146433	1
-0.443662696	-0.859923722	6
-0.445757091	-0.952600706	1
-0.408756111	-0.906349481	1
-0.37646752	-0.73146749	2
-0.3848451	-0.742113998	1
-0.396887872	-0.747873584	1
-0.370009801	-0.735132681	1
-0.399331333	-0.752236908	1
-0.399680399	-0.753982237	20
-0.398284135	-0.751364243	3
-0.397935069	-0.756949297	1
-0.393048148	-0.7696902	1
-0.388859357	-0.742288531	1
-0.39200095	-0.77562432	1
-0.101054564	-0.614355897	3
-0.152890842	-1.115265392	1
0.049218285	-1.058891257	1
-0.471064365	-0.848753615	1
-0.481536341	-0.847182819	3
-0.469493569	-0.849277214	1
-0.459021593	-0.852418807	1
-0.481885406	-0.848579082	1
-0.496720705	-0.855211333	1
-0.500385897	-0.861669052	1
-0.469319036	-0.849102681	1
-0.190415421	-0.646993554	2
-0.380307244	-0.840725101	1
-0.410326907	-0.81803582	1
-0.413293967	-0.813672497	2
-0.358316095	-0.827286065	1
-0.398109602	-0.788714289	1
-0.409454243	-0.812101701	5
-0.406661716	-0.802153324	1
-0.387637627	-0.871617428	4
-0.412944901	-0.81087997	1
-0.390430154	-0.819257551	1
-0.410675973	-0.816639557	3
-0.41887902	-0.809832773	1
-0.386066831	-0.89675017	1
-0.369486203	-0.834441915	5
-0.391128285	-0.830078592	1
